f_timestamp,f_id,cluster_data,f_u_id
2023-03-24 21:00:31.767,8227,"[[4.473222, 7.8748717, 'cam_142']]",0
2023-03-24 21:00:31.863,7637,"[[3.0624328, 16.662867, 'cam_149']]",0
2023-03-24 21:00:31.863,7557,"[[6.5608587, 9.490579, 'cam_149']]",0
2023-03-24 21:00:31.863,8991,"[[0.48061803, 14.341221, 'cam_149']]",0
2023-03-24 21:00:31.863,1732,"[[4.2334023, 22.869797, 'cam_149']]",0
2023-03-24 21:00:31.863,1408,"[[2.1203847, 11.296219, 'cam_149']]",3
2023-03-24 21:00:31.964,7466,"[[4.245001, 22.917507, 'cam_149']]",0
2023-03-24 21:00:31.964,1691,"[[0.48386055, 14.33594, 'cam_149']]",0
2023-03-24 21:00:31.964,8313,"[[6.568499, 9.462186, 'cam_149']]",0
2023-03-24 21:00:31.964,9458,"[[3.068869, 16.692944, 'cam_149']]",0
2023-03-24 21:00:31.964,3598,"[[2.129689, 11.348554, 'cam_149']]",0
2023-03-24 21:00:32.135,5099,"[[2.269198, 11.444695, 'cam_149']]",3
2023-03-24 21:00:32.135,6418,"[[3.2032583, 16.812042, 'cam_149']]",0
2023-03-24 21:00:32.135,8334,"[[6.582166, 9.474331, 'cam_149']]",0
2023-03-24 21:00:32.135,4034,"[[0.53193265, 14.420397, 'cam_149']]",0
2023-03-24 21:00:32.135,8484,"[[4.178215, 23.63976, 'cam_149']]",0
2023-03-24 21:00:32.243,7285,"[[4.4638867, 7.880828, 'cam_142']]",0
2023-03-24 21:00:32.243,8639,"[[4.2181253, 11.340394, 'cam_142'], [2.6591318, 10.374016, 'cam_142']]",0
2023-03-24 21:00:32.324,8237,"[[2.2818289, 11.462204, 'cam_149']]",3
2023-03-24 21:00:32.324,8345,"[[3.2198012, 16.859419, 'cam_149']]",0
2023-03-24 21:00:32.324,8413,"[[6.588239, 9.457094, 'cam_149']]",0
2023-03-24 21:00:32.324,3876,"[[0.5154851, 14.416217, 'cam_149']]",0
2023-03-24 21:00:32.324,8626,"[[4.1901884, 23.734163, 'cam_149']]",0
2023-03-24 21:00:32.413,7752,"[[4.200659, 24.102146, 'cam_149']]",0
2023-03-24 21:00:32.413,9804,"[[0.5145152, 14.420017, 'cam_149']]",0
2023-03-24 21:00:32.413,1714,"[[6.596126, 9.450408, 'cam_149']]",0
2023-03-24 21:00:32.413,9704,"[[3.2506726, 16.886786, 'cam_149']]",6
2023-03-24 21:00:32.413,7692,"[[2.3446345, 11.501005, 'cam_149']]",3
2023-03-24 21:00:32.572,1578,"[[2.3422565, 11.589385, 'cam_149']]",0
2023-03-24 21:00:32.572,6439,"[[3.361694, 16.796495, 'cam_149']]",0
2023-03-24 21:00:32.572,5563,"[[4.1959457, 24.478205, 'cam_149']]",0
2023-03-24 21:00:32.647,9819,"[[4.3708415, 15.89585, 'cam_140']]",0
2023-03-24 21:00:32.647,8517,"[[2.0530918, 19.203373, 'cam_140']]",0
2023-03-24 21:00:32.774,2769,"[[4.2096825, 24.761433, 'cam_149']]",0
2023-03-24 21:00:32.774,6883,"[[3.403016, 16.812056, 'cam_149']]",0
2023-03-24 21:00:32.774,1863,"[[2.360023, 11.633213, 'cam_149']]",3
2023-03-24 21:00:32.879,8488,"[[2.080493, 19.189014, 'cam_140'], [1.715115, 17.24288, 'cam_140']]",6
2023-03-24 21:00:32.879,4133,"[[4.600613, 15.617025, 'cam_140']]",0
2023-03-24 21:00:32.936,3785,"[[10.938875, 10.117573, 'cam_145']]",0
2023-03-24 21:00:32.936,5398,"[[8.059589, 5.5786657, 'cam_145']]",0
2023-03-24 21:00:33.043,8520,"[[7.1362505, 2.9584498, 'cam_133']]",0
2023-03-24 21:00:33.043,6774,"[[11.111679, -1.0962876, 'cam_133']]",0
2023-03-24 21:00:33.043,4850,"[[2.8094149, 2.5639608, 'cam_133']]",0
2023-03-24 21:00:33.043,1893,"[[7.331002, 7.145129, 'cam_133']]",0
2023-03-24 21:00:33.043,6178,"[[5.226225, 6.1889443, 'cam_133']]",0
2023-03-24 21:00:33.166,8219,"[[4.6778984, 15.647454, 'cam_140']]",0
2023-03-24 21:00:33.166,5598,"[[1.7117007, 17.242022, 'cam_140'], [2.131355, 19.00096, 'cam_140']]",0
2023-03-24 21:00:33.258,6345,"[[16.171026, 6.3620844, 'cam_141']]",0
2023-03-24 21:00:33.361,2625,"[[4.3740215, 12.782026, 'cam_151']]",0
2023-03-24 21:00:33.416,5575,"[[10.905817, -11.060007, 'cam_145']]",0
2023-03-24 21:00:33.416,5069,"[[10.090468, 9.265907, 'cam_145']]",0
2023-03-24 21:00:33.416,4248,"[[7.682188, 5.7236376, 'cam_145']]",0
2023-03-24 21:00:33.548,5705,"[[11.639257, -1.3520569, 'cam_133']]",0
2023-03-24 21:00:33.548,9490,"[[5.233868, 6.076621, 'cam_133']]",0
2023-03-24 21:00:33.548,4666,"[[2.815545, 2.5616367, 'cam_133']]",0
2023-03-24 21:00:33.548,7713,"[[7.272568, 6.7193117, 'cam_133']]",0
2023-03-24 21:00:33.548,3075,"[[7.038596, 2.7394037, 'cam_133']]",0
2023-03-24 21:00:33.636,5059,"[[4.9421782, 15.428644, 'cam_140']]",0
2023-03-24 21:00:33.636,3652,"[[1.6630859, 17.488398, 'cam_140'], [2.286132, 18.633436, 'cam_140']]",0
2023-03-24 21:00:33.773,2288,"[[9.486262, 9.081159, 'cam_145']]",0
2023-03-24 21:00:33.773,2028,"[[7.574315, 5.7338705, 'cam_145']]",0
2023-03-24 21:00:33.773,6085,"[[11.746317, -14.331068, 'cam_145']]",0
2023-03-24 21:00:33.874,4953,"[[5.111408, 15.20459, 'cam_140']]",0
2023-03-24 21:00:33.874,9799,"[[1.709271, 17.25744, 'cam_140'], [2.398667, 18.43653, 'cam_140']]",0
2023-03-24 21:00:33.933,6900,"[[8.844641, 8.786089, 'cam_145']]",0
2023-03-24 21:00:33.933,6256,"[[-4.4413376, 9.736702, 'cam_145']]",0
2023-03-24 21:00:34.058,8886,"[[4.6058917, 12.729842, 'cam_151'], [2.4122248, 13.457077, 'cam_151'], [2.79843, 13.547272, 'cam_151']]",0
2023-03-24 21:00:34.157,6497,"[[2.5501964, 17.950508, 'cam_140'], [1.7285906, 17.182627, 'cam_140']]",0
2023-03-24 21:00:34.157,4345,"[[5.2073045, 15.182706, 'cam_140']]",0
2023-03-24 21:00:34.297,4630,"[[5.2401958, 15.276112, 'cam_140']]",0
2023-03-24 21:00:34.297,9192,"[[1.7169292, 17.210863, 'cam_140'], [2.5625937, 17.910547, 'cam_140']]",0
2023-03-24 21:00:34.400,8402,"[[8.2878475, 8.294627, 'cam_145']]",0
2023-03-24 21:00:34.400,4963,"[[142.73952, -30.872139, 'cam_145']]",0
2023-03-24 21:00:34.466,6426,"[[8.294171, 8.306048, 'cam_145']]",0
2023-03-24 21:00:34.466,5574,"[[112.67163, -23.063766, 'cam_145']]",0
2023-03-24 21:00:34.581,4465,"[[3.6879632, 10.248764, 'cam_142'], [1.7814326, 10.682236, 'cam_142']]",0
2023-03-24 21:00:34.581,2790,"[[4.4581723, 7.8816633, 'cam_142']]",0
2023-03-24 21:00:34.581,9193,"[[4.5743575, 12.060098, 'cam_142']]",0
2023-03-24 21:00:34.666,6149,"[[2.5985272, 17.781443, 'cam_140'], [1.7079133, 17.269997, 'cam_140']]",6
2023-03-24 21:00:34.666,2387,"[[5.4119415, 15.138475, 'cam_140']]",2
2023-03-24 21:00:34.815,4059,"[[8.096953, 8.289222, 'cam_145']]",0
2023-03-24 21:00:34.815,9572,"[[37.11668, -2.907821, 'cam_145']]",0
2023-03-24 21:00:34.815,9565,"[[7.077291, 5.627944, 'cam_145']]",0
2023-03-24 21:00:34.919,9429,"[[8.396352, 8.011828, 'cam_145']]",0
2023-03-24 21:00:34.919,5538,"[[7.156625, 5.5492306, 'cam_145']]",0
2023-03-24 21:00:34.978,4748,"[[8.400611, 7.8212132, 'cam_145']]",0
2023-03-24 21:00:34.978,7521,"[[7.193125, 5.506404, 'cam_145']]",0
2023-03-24 21:00:35.101,6208,"[[3.768856, 10.168397, 'cam_142'], [2.0849607, 10.731022, 'cam_142']]",0
2023-03-24 21:00:35.101,5174,"[[4.4447455, 7.917818, 'cam_142']]",0
2023-03-24 21:00:35.101,7486,"[[4.5612335, 12.113324, 'cam_142']]",0
2023-03-24 21:00:35.204,9710,"[[4.5661044, 12.21083, 'cam_142']]",0
2023-03-24 21:00:35.204,6554,"[[3.8782773, 10.154181, 'cam_142']]",0
2023-03-24 21:00:35.293,2962,"[[4.695049, 12.780339, 'cam_151'], [2.981173, 13.316852, 'cam_151']]",0
2023-03-24 21:00:35.382,4945,"[[7.151104, 5.5010877, 'cam_145']]",0
2023-03-24 21:00:35.382,3133,"[[8.004096, 7.6818643, 'cam_145']]",0
2023-03-24 21:00:35.430,7903,"[[10.191471, 5.0267706, 'cam_145']]",0
2023-03-24 21:00:35.536,3720,"[[4.069937, 10.089785, 'cam_142']]",0
2023-03-24 21:00:35.536,5643,"[[4.5386543, 12.205529, 'cam_142']]",0
2023-03-24 21:00:35.623,4046,"[[5.6597624, 15.109345, 'cam_140']]",2
2023-03-24 21:00:35.623,6464,"[[2.8683605, 17.007702, 'cam_140']]",0
2023-03-24 21:00:35.662,9845,"[[4.5300756, 12.252301, 'cam_142']]",2
2023-03-24 21:00:35.662,7600,"[[4.06769, 10.015168, 'cam_142']]",0
2023-03-24 21:00:35.662,4894,"[[4.434756, 7.969081, 'cam_142']]",0
2023-03-24 21:00:35.747,7380,"[[7.7918673, 7.617653, 'cam_145']]",0
2023-03-24 21:00:35.747,1389,"[[9.440325, 5.4054627, 'cam_145']]",0
2023-03-24 21:00:35.858,1367,"[[5.621177, 4.206701, 'cam_133'], [7.0696373, 3.5880463, 'cam_133']]",0
2023-03-24 21:00:35.858,8769,"[[2.9727576, 2.455, 'cam_133']]",0
2023-03-24 21:00:35.858,7436,"[[13.82328, -2.4504511, 'cam_133']]",0
2023-03-24 21:00:36.041,8595,"[[4.537513, 12.259255, 'cam_142']]",2
2023-03-24 21:00:36.041,7890,"[[4.2170873, 9.996815, 'cam_142']]",0
2023-03-24 21:00:36.114,6843,"[[2.0810845, 19.1073, 'cam_140']]",0
2023-03-24 21:00:36.114,7044,"[[5.6715117, 15.160351, 'cam_140']]",2
2023-03-24 21:00:36.114,4506,"[[2.9763858, 16.655201, 'cam_140']]",0
2023-03-24 21:00:36.157,3041,"[[4.275455, 9.969462, 'cam_142']]",0
2023-03-24 21:00:36.157,4769,"[[4.5403194, 12.250026, 'cam_142']]",0
2023-03-24 21:00:36.247,5745,"[[3.4639187, 29.495943, 'cam_149']]",0
2023-03-24 21:00:36.247,8042,"[[3.6740372, 16.74868, 'cam_149']]",0
2023-03-24 21:00:36.247,7127,"[[6.4858804, 10.179627, 'cam_149']]",0
2023-03-24 21:00:36.247,2126,"[[3.6851082, 14.416259, 'cam_149']]",0
2023-03-24 21:00:36.247,4281,"[[5.4431634, 18.275688, 'cam_149']]",0
2023-03-24 21:00:36.391,7626,"[[13.5495205, -2.100704, 'cam_133']]",2
2023-03-24 21:00:36.391,5895,"[[5.6452, 3.9924328, 'cam_133'], [6.849399, 3.0017624, 'cam_133']]",0
2023-03-24 21:00:36.391,2086,"[[3.3207994, 2.7818718, 'cam_133']]",0
2023-03-24 21:00:36.502,2336,"[[4.3785524, 9.923616, 'cam_142']]",0
2023-03-24 21:00:36.502,9233,"[[4.539877, 12.2448225, 'cam_142']]",0
2023-03-24 21:00:36.563,6789,"[[7.78642, 5.8835654, 'cam_145'], [7.491649, 7.485213, 'cam_145']]",0
2023-03-24 21:00:36.694,5053,"[[3.7525833, 14.752812, 'cam_149']]",0
2023-03-24 21:00:36.694,2565,"[[5.607513, 18.389584, 'cam_149']]",0
2023-03-24 21:00:36.694,4340,"[[6.2863307, 10.661421, 'cam_149']]",0
2023-03-24 21:00:36.694,3616,"[[3.9866066, 16.76127, 'cam_149']]",0
2023-03-24 21:00:36.694,9853,"[[3.4967613, 29.524986, 'cam_149']]",0
2023-03-24 21:00:36.837,3650,"[[7.2773337, 6.0921636, 'cam_145']]",0
2023-03-24 21:00:37.031,5185,"[[2.809033, 13.247579, 'cam_151'], [4.6960278, 12.77774, 'cam_151']]",0
2023-03-24 21:00:37.165,3631,"[[4.6971846, 12.777467, 'cam_151'], [2.811654, 13.255347, 'cam_151']]",0
2023-03-24 21:00:37.261,8361,"[[3.7905705, 2.9225757, 'cam_133']]",0
2023-03-24 21:00:37.261,5898,"[[6.404305, 3.241139, 'cam_133']]",0
2023-03-24 21:00:37.261,3519,"[[13.805149, -2.5250008, 'cam_133']]",0
2023-03-24 21:00:37.261,9088,"[[6.5622196, -0.68453276, 'cam_133']]",0
2023-03-24 21:00:37.335,6981,"[[4.5293417, 17.014305, 'cam_149'], [3.503051, 15.895662, 'cam_149']]",0
2023-03-24 21:00:37.335,5393,"[[5.6071043, 11.199887, 'cam_149']]",0
2023-03-24 21:00:37.335,4459,"[[3.5030348, 29.443953, 'cam_149']]",0
2023-03-24 21:00:37.335,6809,"[[6.561327, 18.845572, 'cam_149']]",0
2023-03-24 21:00:37.410,9931,"[[2.4243653, 17.797785, 'cam_140']]",0
2023-03-24 21:00:37.410,2770,"[[5.6506124, 15.171541, 'cam_140']]",0
2023-03-24 21:00:37.410,6920,"[[3.3124316, 15.449457, 'cam_140']]",0
2023-03-24 21:00:37.475,1011,"[[13.704615, -2.373758, 'cam_133']]",0
2023-03-24 21:00:37.475,1615,"[[6.427327, 3.4497232, 'cam_133']]",0
2023-03-24 21:00:37.475,3702,"[[3.8443353, 3.1000779, 'cam_133']]",0
2023-03-24 21:00:37.475,2487,"[[6.5146537, -1.0086865, 'cam_133']]",0
2023-03-24 21:00:37.599,3877,"[[5.4505253, 11.465032, 'cam_149']]",0
2023-03-24 21:00:37.599,4092,"[[3.499245, 29.4238, 'cam_149']]",0
2023-03-24 21:00:37.599,4347,"[[4.5325866, 17.11565, 'cam_149'], [3.5104976, 16.005833, 'cam_149']]",0
2023-03-24 21:00:37.599,9406,"[[6.6535416, 18.900356, 'cam_149']]",0
2023-03-24 21:00:37.681,9135,"[[4.0165944, 3.299945, 'cam_133']]",0
2023-03-24 21:00:37.681,2026,"[[6.3647666, -0.8456866, 'cam_133']]",0
2023-03-24 21:00:37.681,7450,"[[13.576572, -2.182227, 'cam_133']]",0
2023-03-24 21:00:37.681,2650,"[[6.49206, 3.373295, 'cam_133']]",0
2023-03-24 21:00:37.734,9302,"[[4.6522236, 17.22656, 'cam_149'], [3.5410793, 16.613455, 'cam_149']]",0
2023-03-24 21:00:37.734,9469,"[[6.934313, 19.013577, 'cam_149']]",0
2023-03-24 21:00:37.734,8319,"[[5.2760963, 12.230457, 'cam_149']]",0
2023-03-24 21:00:37.734,3326,"[[3.5134854, 29.413132, 'cam_149']]",0
2023-03-24 21:00:37.810,2713,"[[5.0576153, 9.657555, 'cam_142'], [2.8399224, 10.210707, 'cam_142'], [3.6536953, 9.989179, 'cam_142']]",0
2023-03-24 21:00:37.810,5921,"[[4.5598874, 12.223811, 'cam_142']]",0
2023-03-24 21:00:37.873,3758,"[[5.6493783, 15.189906, 'cam_140']]",2
2023-03-24 21:00:37.873,7474,"[[3.460456, 14.975201, 'cam_140']]",0
2023-03-24 21:00:37.873,1632,"[[2.4916985, 17.673344, 'cam_140']]",0
2023-03-24 21:00:37.913,7087,"[[3.0073118, 10.400387, 'cam_142'], [3.6662831, 10.045429, 'cam_142'], [4.939116, 9.436523, 'cam_142']]",0
2023-03-24 21:00:37.913,5230,"[[4.5586824, 12.238637, 'cam_142']]",2
2023-03-24 21:00:38.068,3699,"[[3.5320425, 29.410667, 'cam_149']]",0
2023-03-24 21:00:38.068,8576,"[[4.6926126, 17.195065, 'cam_149'], [3.5753696, 17.260063, 'cam_149']]",0
2023-03-24 21:00:38.068,5237,"[[7.209165, 18.81005, 'cam_149']]",0
2023-03-24 21:00:38.068,8490,"[[5.118234, 12.767764, 'cam_149']]",0
2023-03-24 21:00:38.117,6547,"[[4.6520824, 12.795917, 'cam_151'], [3.1182542, 13.158161, 'cam_151']]",3
2023-03-24 21:00:38.219,4761,"[[13.702013, -2.3710043, 'cam_133']]",2
2023-03-24 21:00:38.219,3861,"[[7.1645865, 2.8040416, 'cam_133']]",0
2023-03-24 21:00:38.219,1461,"[[5.96565, -1.0002213, 'cam_133']]",0
2023-03-24 21:00:38.402,4108,"[[4.6914215, 12.779386, 'cam_151']]",0
2023-03-24 21:00:38.485,4510,"[[8.588415, 4.489615, 'cam_145']]",0
2023-03-24 21:00:38.535,2482,"[[13.787295, -2.5053842, 'cam_133']]",2
2023-03-24 21:00:38.535,3259,"[[7.4852448, 2.5606346, 'cam_133'], [6.4978657, 1.5996917, 'cam_133']]",0
2023-03-24 21:00:38.535,7788,"[[4.7408714, 2.9549875, 'cam_133']]",0
2023-03-24 21:00:38.647,5857,"[[7.6756825, 18.487059, 'cam_149']]",0
2023-03-24 21:00:38.647,4545,"[[4.837173, 12.896476, 'cam_149']]",0
2023-03-24 21:00:38.647,2657,"[[3.4563217, 29.45442, 'cam_149']]",0
2023-03-24 21:00:38.647,2912,"[[4.729602, 17.153057, 'cam_149']]",0
2023-03-24 21:00:38.729,2037,"[[13.642856, -2.2550435, 'cam_133']]",0
2023-03-24 21:00:38.729,2704,"[[7.51232, 2.5671432, 'cam_133'], [6.4907246, 1.5899646, 'cam_133']]",0
2023-03-24 21:00:38.729,2409,"[[4.686087, 3.0513175, 'cam_133']]",0
2023-03-24 21:00:38.857,1457,"[[6.503694, 1.5024232, 'cam_133'], [7.5880847, 2.5090804, 'cam_133']]",0
2023-03-24 21:00:38.857,5740,"[[13.619054, -2.2344537, 'cam_133']]",2
2023-03-24 21:00:38.857,2265,"[[4.6636963, 3.0742278, 'cam_133']]",0
2023-03-24 21:00:38.947,2775,"[[5.6503177, 15.187958, 'cam_140']]",0
2023-03-24 21:00:38.947,5255,"[[2.4519238, 18.418814, 'cam_140']]",0
2023-03-24 21:00:39.003,3650,"[[3.4369674, 18.558437, 'cam_149']]",0
2023-03-24 21:00:39.003,3095,"[[7.945961, 18.58728, 'cam_149']]",0
2023-03-24 21:00:39.003,3033,"[[4.9060965, 12.920128, 'cam_149']]",0
2023-03-24 21:00:39.003,4416,"[[4.8343897, 17.082842, 'cam_149']]",0
2023-03-24 21:00:39.003,4753,"[[3.5447366, 29.388056, 'cam_149']]",0
2023-03-24 21:00:39.114,7754,"[[6.5439143, 1.4551376, 'cam_133'], [7.6564054, 2.4487553, 'cam_133']]",0
2023-03-24 21:00:39.114,9814,"[[4.6858974, 3.039941, 'cam_133']]",0
2023-03-24 21:00:39.114,2763,"[[13.562194, -2.183178, 'cam_133']]",2
2023-03-24 21:00:39.184,1399,"[[6.513311, 7.870395, 'cam_145']]",0
2023-03-24 21:00:39.228,3801,"[[3.249748, 10.684954, 'cam_142'], [5.088436, 9.073546, 'cam_142'], [3.520852, 9.621627, 'cam_142']]",5
2023-03-24 21:00:39.228,3080,"[[4.585965, 12.241351, 'cam_142']]",2
2023-03-24 21:00:39.323,5371,"[[3.5156155, 29.412363, 'cam_149']]",0
2023-03-24 21:00:39.323,7331,"[[4.8638015, 12.950012, 'cam_149']]",0
2023-03-24 21:00:39.323,1543,"[[4.803825, 17.040895, 'cam_149']]",0
2023-03-24 21:00:39.323,2977,"[[3.6263514, 18.918169, 'cam_149']]",0
2023-03-24 21:00:39.323,2319,"[[7.9363317, 18.839949, 'cam_149']]",0
2023-03-24 21:00:39.414,5348,"[[5.6414213, 15.195415, 'cam_140']]",0
2023-03-24 21:00:39.414,2482,"[[3.55251, 14.567786, 'cam_140']]",0
2023-03-24 21:00:39.414,8633,"[[2.5556152, 17.423885, 'cam_140'], [1.7565998, 18.298843, 'cam_140']]",0
2023-03-24 21:00:39.463,3437,"[[8.338881, 3.9335241, 'cam_145']]",0
2023-03-24 21:00:39.463,5267,"[[6.529823, 7.9303226, 'cam_145']]",0
2023-03-24 21:00:39.552,9406,"[[1.7530195, 18.311478, 'cam_140'], [2.5599244, 17.4268, 'cam_140']]",0
2023-03-24 21:00:39.552,7877,"[[5.6410837, 15.19281, 'cam_140']]",2
2023-03-24 21:00:39.552,6641,"[[3.554928, 14.554966, 'cam_140']]",0
2023-03-24 21:00:39.644,6474,"[[5.0322914, 9.06487, 'cam_142'], [3.4081452, 10.752568, 'cam_142'], [3.2647252, 9.355063, 'cam_142']]",5
2023-03-24 21:00:40.414,5250,"[[3.7095113, 20.430227, 'cam_149']]",0
2023-03-24 21:00:40.414,4331,"[[7.763092, 19.528055, 'cam_149']]",0
2023-03-24 21:00:40.414,1004,"[[5.0500526, 12.72949, 'cam_149']]",0
2023-03-24 21:00:40.414,2948,"[[4.7350316, 16.874647, 'cam_149']]",0
2023-03-24 21:00:40.414,1484,"[[3.5555117, 29.370947, 'cam_149']]",0
2023-03-24 21:00:40.492,4651,"[[6.4724874, 7.923522, 'cam_145']]",0
2023-03-24 21:00:40.531,1936,"[[3.5319846, 10.952665, 'cam_142'], [3.715424, 10.04325, 'cam_142'], [4.997774, 9.131023, 'cam_142']]",5
2023-03-24 21:00:40.623,6339,"[[3.562148, 29.36745, 'cam_149']]",0
2023-03-24 21:00:40.623,6702,"[[4.7411127, 16.922506, 'cam_149']]",0
2023-03-24 21:00:40.623,6797,"[[3.7172506, 20.475414, 'cam_149']]",0
2023-03-24 21:00:40.623,8319,"[[7.744211, 19.564232, 'cam_149']]",0
2023-03-24 21:00:40.623,6933,"[[5.075448, 12.690831, 'cam_149']]",0
2023-03-24 21:00:40.706,9777,"[[13.67448, -2.364226, 'cam_133']]",0
2023-03-24 21:00:40.706,4562,"[[8.526441, 1.9288269, 'cam_133']]",0
2023-03-24 21:00:40.706,3073,"[[6.5363016, 1.7194042, 'cam_133']]",0
2023-03-24 21:00:40.764,9153,"[[8.835441, 1.8695933, 'cam_145']]",0
2023-03-24 21:00:40.764,8086,"[[6.8452444, 6.2100315, 'cam_145'], [6.502906, 7.9408593, 'cam_145']]",0
2023-03-24 21:00:40.865,5940,"[[4.6896305, 12.777473, 'cam_151'], [3.6317074, 13.022693, 'cam_151']]",0
2023-03-24 21:00:40.942,4317,"[[6.848667, 6.2254205, 'cam_145'], [6.499991, 7.946244, 'cam_145']]",0
2023-03-24 21:00:40.942,7609,"[[8.844177, 1.7896103, 'cam_145']]",0
2023-03-24 21:00:41.058,4413,"[[3.457818, 29.453617, 'cam_149']]",0
2023-03-24 21:00:41.058,4482,"[[4.678241, 17.000027, 'cam_149']]",0
2023-03-24 21:00:41.058,3992,"[[3.6596072, 21.022097, 'cam_149']]",0
2023-03-24 21:00:41.058,1255,"[[7.532239, 19.630854, 'cam_149']]",0
2023-03-24 21:00:41.144,9431,"[[4.6575947, 16.809155, 'cam_149']]",0
2023-03-24 21:00:41.144,7479,"[[3.5381138, 29.239752, 'cam_149']]",0
2023-03-24 21:00:41.144,8142,"[[3.6854765, 21.3843, 'cam_149']]",0
2023-03-24 21:00:41.144,2768,"[[7.5704994, 19.495535, 'cam_149']]",0
2023-03-24 21:00:41.144,8395,"[[5.5776844, 12.183331, 'cam_149']]",0
2023-03-24 21:00:41.216,6103,"[[3.715468, 21.430035, 'cam_149']]",0
2023-03-24 21:00:41.216,2779,"[[7.501401, 19.421469, 'cam_149']]",0
2023-03-24 21:00:41.216,6661,"[[5.6047344, 12.137353, 'cam_149']]",0
2023-03-24 21:00:41.216,7663,"[[4.6976633, 16.860962, 'cam_149']]",0
2023-03-24 21:00:41.216,3910,"[[3.5472715, 29.256496, 'cam_149']]",0
2023-03-24 21:00:41.294,4298,"[[6.540906, 1.6519017, 'cam_133']]",0
2023-03-24 21:00:41.294,1394,"[[4.3092446, 2.5352957, 'cam_133']]",0
2023-03-24 21:00:41.294,3214,"[[9.161309, 1.0530586, 'cam_133']]",0
2023-03-24 21:00:41.294,8347,"[[13.568158, -2.1912715, 'cam_133']]",0
2023-03-24 21:00:41.365,2587,"[[6.479107, 7.950924, 'cam_145'], [6.8344054, 6.2116055, 'cam_145']]",0
2023-03-24 21:00:41.404,4915,"[[5.6104317, 15.218102, 'cam_140']]",2
2023-03-24 21:00:41.404,9049,"[[3.7024376, 14.325373, 'cam_140']]",0
2023-03-24 21:00:41.404,9427,"[[2.509851, 17.560276, 'cam_140'], [3.452692, 17.41546, 'cam_140'], [1.8318574, 17.907331, 'cam_140']]",0
2023-03-24 21:00:41.486,8874,"[[3.5069706, 17.312807, 'cam_140'], [2.5009592, 17.59747, 'cam_140'], [1.8660928, 17.655807, 'cam_140']]",0
2023-03-24 21:00:41.486,5393,"[[5.606631, 15.242751, 'cam_140']]",2
2023-03-24 21:00:41.486,7632,"[[3.6922777, 14.370168, 'cam_140']]",6
2023-03-24 21:00:41.572,2813,"[[9.619593, -0.5212796, 'cam_145']]",0
2023-03-24 21:00:41.572,9483,"[[6.4179573, 7.9885907, 'cam_145']]",0
2023-03-24 21:00:41.627,7359,"[[3.632758, 22.128012, 'cam_149']]",0
2023-03-24 21:00:41.627,8056,"[[3.5543194, 29.087265, 'cam_149']]",0
2023-03-24 21:00:41.627,4829,"[[7.328847, 19.440468, 'cam_149']]",0
2023-03-24 21:00:41.627,5639,"[[4.6917305, 16.795645, 'cam_149']]",0
2023-03-24 21:00:41.627,1490,"[[5.960617, 11.712982, 'cam_149']]",0
2023-03-24 21:00:41.696,1343,"[[3.6383808, 22.12798, 'cam_149']]",0
2023-03-24 21:00:41.696,3172,"[[7.375395, 19.21326, 'cam_149']]",0
2023-03-24 21:00:41.696,4201,"[[6.0193815, 11.62723, 'cam_149']]",0
2023-03-24 21:00:41.696,4012,"[[4.700481, 16.773014, 'cam_149']]",0
2023-03-24 21:00:41.696,4760,"[[3.5316908, 29.098896, 'cam_149']]",0
2023-03-24 21:00:41.794,7234,"[[3.647155, 17.067438, 'cam_140'], [2.506743, 17.604475, 'cam_140'], [1.9023268, 17.285868, 'cam_140']]",0
2023-03-24 21:00:41.794,5012,"[[5.555156, 15.259202, 'cam_140']]",2
2023-03-24 21:00:41.871,7851,"[[3.6466677, 22.158308, 'cam_149']]",0
2023-03-24 21:00:41.871,5798,"[[7.2878833, 19.211008, 'cam_149']]",0
2023-03-24 21:00:41.871,8295,"[[6.0739703, 11.533447, 'cam_149']]",0
2023-03-24 21:00:41.871,4771,"[[4.7045236, 16.755295, 'cam_149']]",0
2023-03-24 21:00:41.871,9468,"[[3.52591, 29.089195, 'cam_149']]",0
2023-03-24 21:00:41.943,4798,"[[6.360572, 7.979843, 'cam_145']]",0
2023-03-24 21:00:41.993,7042,"[[6.196394, 8.000297, 'cam_145']]",0
2023-03-24 21:00:41.993,2898,"[[9.358293, -0.6696208, 'cam_145']]",0
2023-03-24 21:00:42.089,8382,"[[3.6183302, 22.80059, 'cam_149']]",0
2023-03-24 21:00:42.089,9082,"[[6.9777637, 19.29264, 'cam_149']]",0
2023-03-24 21:00:42.089,3524,"[[6.4645133, 10.341449, 'cam_149']]",0
2023-03-24 21:00:42.089,3552,"[[4.6647873, 16.802744, 'cam_149']]",0
2023-03-24 21:00:42.089,2088,"[[3.5144434, 28.81625, 'cam_149']]",0
2023-03-24 21:00:42.177,1907,"[[5.5612974, 15.063261, 'cam_140']]",0
2023-03-24 21:00:42.177,5887,"[[2.5291471, 17.491652, 'cam_140'], [3.7630258, 16.873585, 'cam_140']]",0
2023-03-24 21:00:42.254,1003,"[[13.228537, -1.9877845, 'cam_133']]",2
2023-03-24 21:00:42.254,9650,"[[9.829412, 0.3856953, 'cam_133']]",0
2023-03-24 21:00:42.254,5517,"[[6.49768, 1.7920581, 'cam_133']]",0
